# board=.../Projeto 1/Projeto 1.bot.etch.tap
# tool size=0.177800
# pass=1
-18.09566,34.08129,-18.09566,35.03870
-18.09566,35.03870,-17.41867,35.71570
-17.41867,35.71570,-16.46126,35.71570
-16.46126,35.71570,-15.78426,35.03870
-15.78426,35.03870,-15.78426,34.08129
-15.78426,34.08129,-16.46126,33.40430
-16.46126,33.40430,-17.41867,33.40430
-17.41867,33.40430,-18.09566,34.08129
-15.55566,34.08129,-15.55566,35.03870
-15.55566,35.03870,-14.87867,35.71570
-14.87867,35.71570,-13.92126,35.71570
-13.92126,35.71570,-13.24426,35.03870
-13.24426,35.03870,-13.24426,34.08129
-13.24426,34.08129,-13.92126,33.40430
-13.92126,33.40430,-14.87867,33.40430
-14.87867,33.40430,-15.55566,34.08129
-3.49066,34.08129,-3.49066,35.03870
-3.49066,35.03870,-2.81367,35.71570
-2.81367,35.71570,-1.85626,35.71570
-1.85626,35.71570,-1.17926,35.03870
-1.17926,35.03870,-1.17926,34.08129
-1.17926,34.08129,-1.85626,33.40430
-1.85626,33.40430,-2.81367,33.40430
-2.81367,33.40430,-3.49066,34.08129
-11.11066,34.08129,-11.11066,35.03870
-11.11066,35.03870,-10.43367,35.71570
-10.43367,35.71570,-9.47626,35.71570
-9.47626,35.71570,-8.79926,35.03870
-8.79926,35.03870,-8.79926,34.08129
-8.79926,34.08129,-9.47626,33.40430
-9.47626,33.40430,-10.43367,33.40430
-10.43367,33.40430,-11.11066,34.08129
-9.11026, 4.59397,-9.11026, 7.37603
-9.11026, 7.37603,-9.07997, 7.60611
-9.07997, 7.60611,-9.01991, 7.83027
-9.01991, 7.83027,-8.93110, 8.04466
-8.93110, 8.04466,-8.81507, 8.24563
-8.81507, 8.24563,-8.67380, 8.42974
-8.67380, 8.42974,-8.50971, 8.59383
-8.50971, 8.59383,-8.32560, 8.73511
-8.32560, 8.73511,-8.12462, 8.85114
-8.12462, 8.85114,-7.91023, 8.93994
-7.91023, 8.93994,-7.68607, 9.00001
-7.68607, 9.00001,-7.45599, 9.03030
-7.45599, 9.03030,-7.22393, 9.03030
-7.22393, 9.03030,-6.99385, 9.00001
-6.99385, 9.00001,-6.76969, 8.93994
-6.76969, 8.93994,-6.55530, 8.85114
-6.55530, 8.85114,-6.35433, 8.73511
-6.35433, 8.73511,-6.17022, 8.59383
-6.17022, 8.59383,-6.00612, 8.42974
-6.00612, 8.42974,-5.86485, 8.24563
-5.86485, 8.24563,-5.74882, 8.04466
-5.74882, 8.04466,-5.66002, 7.83027
-5.66002, 7.83027,-5.59995, 7.60611
-5.59995, 7.60611,-5.56966, 7.37603
-5.56966, 7.37603,-5.56966, 4.59397
-5.56966, 4.59397,-5.59995, 4.36389
-5.59995, 4.36389,-5.66002, 4.13973
-5.66002, 4.13973,-5.74882, 3.92533
-5.74882, 3.92533,-5.86485, 3.72436
-5.86485, 3.72436,-6.00612, 3.54025
-6.00612, 3.54025,-6.17022, 3.37616
-6.17022, 3.37616,-6.35433, 3.23489
-6.35433, 3.23489,-6.55530, 3.11886
-6.55530, 3.11886,-6.76969, 3.03005
-6.76969, 3.03005,-6.99385, 2.96999
-6.99385, 2.96999,-7.22393, 2.93970
-7.22393, 2.93970,-7.45599, 2.93970
-7.45599, 2.93970,-7.68607, 2.96999
-7.68607, 2.96999,-7.91023, 3.03005
-7.91023, 3.03005,-8.12462, 3.11886
-8.12462, 3.11886,-8.32560, 3.23489
-8.32560, 3.23489,-8.50971, 3.37616
-8.50971, 3.37616,-8.67380, 3.54025
-8.67380, 3.54025,-8.81507, 3.72436
-8.81507, 3.72436,-8.93110, 3.92533
-8.93110, 3.92533,-9.01991, 4.13973
-9.01991, 4.13973,-9.07997, 4.36389
-9.07997, 4.36389,-9.11026, 4.59397
-13.07026, 4.59397,-13.07026, 7.37603
-13.07026, 7.37603,-13.03997, 7.60611
-13.03997, 7.60611,-12.97991, 7.83027
-12.97991, 7.83027,-12.89110, 8.04466
-12.89110, 8.04466,-12.77507, 8.24563
-12.77507, 8.24563,-12.63380, 8.42974
-12.63380, 8.42974,-12.46971, 8.59383
-12.46971, 8.59383,-12.28560, 8.73511
-12.28560, 8.73511,-12.08463, 8.85114
-12.08463, 8.85114,-11.87023, 8.93994
-11.87023, 8.93994,-11.64607, 9.00001
-11.64607, 9.00001,-11.41599, 9.03030
-11.41599, 9.03030,-11.18393, 9.03030
-11.18393, 9.03030,-10.95385, 9.00001
-10.95385, 9.00001,-10.72969, 8.93994
-10.72969, 8.93994,-10.51530, 8.85114
-10.51530, 8.85114,-10.31433, 8.73511
-10.31433, 8.73511,-10.13022, 8.59383
-10.13022, 8.59383,-9.96612, 8.42974
-9.96612, 8.42974,-9.82485, 8.24563
-9.82485, 8.24563,-9.70882, 8.04466
-9.70882, 8.04466,-9.62002, 7.83027
-9.62002, 7.83027,-9.55995, 7.60611
-9.55995, 7.60611,-9.52966, 7.37603
-9.52966, 7.37603,-9.52966, 4.59397
-9.52966, 4.59397,-9.55995, 4.36389
-9.55995, 4.36389,-9.62002, 4.13973
-9.62002, 4.13973,-9.70882, 3.92533
-9.70882, 3.92533,-9.82485, 3.72436
-9.82485, 3.72436,-9.96612, 3.54025
-9.96612, 3.54025,-10.13022, 3.37616
-10.13022, 3.37616,-10.31433, 3.23489
-10.31433, 3.23489,-10.51530, 3.11886
-10.51530, 3.11886,-10.72969, 3.03005
-10.72969, 3.03005,-10.95385, 2.96999
-10.95385, 2.96999,-11.18393, 2.93970
-11.18393, 2.93970,-11.41599, 2.93970
-11.41599, 2.93970,-11.64607, 2.96999
-11.64607, 2.96999,-11.87023, 3.03005
-11.87023, 3.03005,-12.08463, 3.11886
-12.08463, 3.11886,-12.28560, 3.23489
-12.28560, 3.23489,-12.46971, 3.37616
-12.46971, 3.37616,-12.63380, 3.54025
-12.63380, 3.54025,-12.77507, 3.72436
-12.77507, 3.72436,-12.89110, 3.92533
-12.89110, 3.92533,-12.97991, 4.13973
-12.97991, 4.13973,-13.03997, 4.36389
-13.03997, 4.36389,-13.07026, 4.59397
# pass=5
-18.22266,34.02869,-18.22266,35.09131
-18.22266,35.09131,-17.47127,35.84270
-17.47127,35.84270,-16.40865,35.84270
-16.40865,35.84270,-15.66996,35.10401
-15.66996,35.10401,-14.93127,35.84270
-14.93127,35.84270,-13.86865,35.84270
-13.86865,35.84270,-13.11726,35.09131
-13.11726,35.09131,-13.11726,34.02869
-13.11726,34.02869,-13.86865,33.27730
-13.86865,33.27730,-14.93127,33.27730
-14.93127,33.27730,-15.66996,34.01599
-15.66996,34.01599,-16.40865,33.27730
-16.40865,33.27730,-17.47127,33.27730
-17.47127,33.27730,-18.22266,34.02869
-11.23766,25.77369,-11.23766,26.83631
-11.23766,26.83631,-10.48627,27.58770
-10.48627,27.58770,-9.42365,27.58770
-9.42365,27.58770,-8.67226,26.83631
-8.67226,26.83631,-8.67226,25.77369
-8.67226,25.77369,-9.42365,25.02230
-9.42365,25.02230,-10.48627,25.02230
-10.48627,25.02230,-11.23766,25.77369
-3.61766,25.77369,-3.61766,26.83631
-3.61766,26.83631,-2.86627,27.58770
-2.86627,27.58770,-1.80365,27.58770
-1.80365,27.58770,-1.05226,26.83631
-1.05226,26.83631,-1.05226,25.77369
-1.05226,25.77369,-1.80365,25.02230
-1.80365,25.02230,-2.86627,25.02230
-2.86627,25.02230,-3.61766,25.77369
-18.22266,16.88369,-18.22266,17.94631
-18.22266,17.94631,-17.47127,18.69770
-17.47127,18.69770,-16.40865,18.69770
-16.40865,18.69770,-15.66996,17.95901
-15.66996,17.95901,-14.93127,18.69770
-14.93127,18.69770,-13.86865,18.69770
-13.86865,18.69770,-13.11726,17.94631
-13.11726,17.94631,-13.11726,16.88369
-13.11726,16.88369,-13.86865,16.13230
-13.86865,16.13230,-14.93127,16.13230
-14.93127,16.13230,-15.66996,16.87099
-15.66996,16.87099,-16.40865,16.13230
-16.40865,16.13230,-17.47127,16.13230
-17.47127,16.13230,-18.22266,16.88369
-3.61766,16.88369,-3.61766,17.94631
-3.61766,17.94631,-2.86627,18.69770
-2.86627,18.69770,-1.80365,18.69770
-1.80365,18.69770,-1.05226,17.94631
-1.05226,17.94631,-1.05226,16.88369
-1.05226,16.88369,-1.80365,16.13230
-1.80365,16.13230,-2.86627,16.13230
-2.86627,16.13230,-3.61766,16.88369
-11.23766,16.88369,-11.23766,17.94631
-11.23766,17.94631,-10.48627,18.69770
-10.48627,18.69770,-9.42365,18.69770
-9.42365,18.69770,-8.67226,17.94631
-8.67226,17.94631,-8.67226,16.88369
-8.67226,16.88369,-9.42365,16.13230
-9.42365,16.13230,-10.48627,16.13230
-10.48627,16.13230,-11.23766,16.88369
-18.22266,25.77369,-18.22266,26.83631
-18.22266,26.83631,-17.47127,27.58770
-17.47127,27.58770,-16.40865,27.58770
-16.40865,27.58770,-15.66996,26.84901
-15.66996,26.84901,-14.93127,27.58770
-14.93127,27.58770,-13.86865,27.58770
-13.86865,27.58770,-13.11726,26.83631
-13.11726,26.83631,-13.11726,25.77369
-13.11726,25.77369,-13.86865,25.02230
-13.86865,25.02230,-14.93127,25.02230
-14.93127,25.02230,-15.66996,25.76099
-15.66996,25.76099,-16.40865,25.02230
-16.40865,25.02230,-17.47127,25.02230
-17.47127,25.02230,-18.22266,25.77369
-3.61766,34.02869,-3.61766,35.09131
-3.61766,35.09131,-2.86627,35.84270
-2.86627,35.84270,-1.80365,35.84270
-1.80365,35.84270,-1.05226,35.09131
-1.05226,35.09131,-1.05226,34.02869
-1.05226,34.02869,-1.80365,33.27730
-1.80365,33.27730,-2.86627,33.27730
-2.86627,33.27730,-3.61766,34.02869
-11.23766,34.02869,-11.23766,35.09131
-11.23766,35.09131,-10.48627,35.84270
-10.48627,35.84270,-9.42365,35.84270
-9.42365,35.84270,-8.67226,35.09131
-8.67226,35.09131,-8.67226,34.02869
-8.67226,34.02869,-9.42365,33.27730
-9.42365,33.27730,-10.48627,33.27730
-10.48627,33.27730,-11.23766,34.02869
-9.23726, 4.58564,-9.23726, 7.38436
-9.23726, 7.38436,-9.20480, 7.63094
-9.20480, 7.63094,-9.14043, 7.87118
-9.14043, 7.87118,-9.04525, 8.10095
-9.04525, 8.10095,-8.92089, 8.31634
-8.92089, 8.31634,-8.76949, 8.51366
-8.76949, 8.51366,-8.59362, 8.68952
-8.59362, 8.68952,-8.39631, 8.84093
-8.39631, 8.84093,-8.18092, 8.96528
-8.18092, 8.96528,-7.95114, 9.06046
-7.95114, 9.06046,-7.71090, 9.12483
-7.71090, 9.12483,-7.46432, 9.15730
-7.46432, 9.15730,-7.21560, 9.15730
-7.21560, 9.15730,-6.96902, 9.12483
-6.96902, 9.12483,-6.72878, 9.06046
-6.72878, 9.06046,-6.49901, 8.96528
-6.49901, 8.96528,-6.28362, 8.84093
-6.28362, 8.84093,-6.08630, 8.68952
-6.08630, 8.68952,-5.91043, 8.51366
-5.91043, 8.51366,-5.75903, 8.31634
-5.75903, 8.31634,-5.63468, 8.10095
-5.63468, 8.10095,-5.53950, 7.87118
-5.53950, 7.87118,-5.47513, 7.63094
-5.47513, 7.63094,-5.44266, 7.38436
-5.44266, 7.38436,-5.44266, 4.58564
-5.44266, 4.58564,-5.47513, 4.33906
-5.47513, 4.33906,-5.53950, 4.09882
-5.53950, 4.09882,-5.63468, 3.86904
-5.63468, 3.86904,-5.75903, 3.65365
-5.75903, 3.65365,-5.91043, 3.45634
-5.91043, 3.45634,-6.08630, 3.28047
-6.08630, 3.28047,-6.28362, 3.12907
-6.28362, 3.12907,-6.49901, 3.00471
-6.49901, 3.00471,-6.72878, 2.90953
-6.72878, 2.90953,-6.96902, 2.84516
-6.96902, 2.84516,-7.21560, 2.81270
-7.21560, 2.81270,-7.46432, 2.81270
-7.46432, 2.81270,-7.71090, 2.84516
-7.71090, 2.84516,-7.95114, 2.90953
-7.95114, 2.90953,-8.18092, 3.00471
-8.18092, 3.00471,-8.39631, 3.12907
-8.39631, 3.12907,-8.59362, 3.28047
-8.59362, 3.28047,-8.76949, 3.45634
-8.76949, 3.45634,-8.92089, 3.65365
-8.92089, 3.65365,-9.04525, 3.86904
-9.04525, 3.86904,-9.14043, 4.09882
-9.14043, 4.09882,-9.20480, 4.33906
-9.20480, 4.33906,-9.23726, 4.58564
-13.19726, 4.58564,-13.19726, 7.38436
-13.19726, 7.38436,-13.16480, 7.63094
-13.16480, 7.63094,-13.10043, 7.87118
-13.10043, 7.87118,-13.00525, 8.10095
-13.00525, 8.10095,-12.88089, 8.31634
-12.88089, 8.31634,-12.72949, 8.51366
-12.72949, 8.51366,-12.55362, 8.68952
-12.55362, 8.68952,-12.35631, 8.84093
-12.35631, 8.84093,-12.14092, 8.96528
-12.14092, 8.96528,-11.91114, 9.06046
-11.91114, 9.06046,-11.67090, 9.12483
-11.67090, 9.12483,-11.42432, 9.15730
-11.42432, 9.15730,-11.17560, 9.15730
-11.17560, 9.15730,-10.92902, 9.12483
-10.92902, 9.12483,-10.68878, 9.06046
-10.68878, 9.06046,-10.45901, 8.96528
-10.45901, 8.96528,-10.24362, 8.84093
-10.24362, 8.84093,-10.04630, 8.68952
-10.04630, 8.68952,-9.87043, 8.51366
-9.87043, 8.51366,-9.71903, 8.31634
-9.71903, 8.31634,-9.59468, 8.10095
-9.59468, 8.10095,-9.49950, 7.87118
-9.49950, 7.87118,-9.43513, 7.63094
-9.43513, 7.63094,-9.40266, 7.38436
-9.40266, 7.38436,-9.40266, 4.58564
-9.40266, 4.58564,-9.43513, 4.33906
-9.43513, 4.33906,-9.49950, 4.09882
-9.49950, 4.09882,-9.59468, 3.86904
-9.59468, 3.86904,-9.71903, 3.65365
-9.71903, 3.65365,-9.87043, 3.45634
-9.87043, 3.45634,-10.04630, 3.28047
-10.04630, 3.28047,-10.24362, 3.12907
-10.24362, 3.12907,-10.45901, 3.00471
-10.45901, 3.00471,-10.68878, 2.90953
-10.68878, 2.90953,-10.92902, 2.84516
-10.92902, 2.84516,-11.17560, 2.81270
-11.17560, 2.81270,-11.42432, 2.81270
-11.42432, 2.81270,-11.67090, 2.84516
-11.67090, 2.84516,-11.91114, 2.90953
-11.91114, 2.90953,-12.14092, 3.00471
-12.14092, 3.00471,-12.35631, 3.12907
-12.35631, 3.12907,-12.55362, 3.28047
-12.55362, 3.28047,-12.72949, 3.45634
-12.72949, 3.45634,-12.88089, 3.65365
-12.88089, 3.65365,-13.00525, 3.86904
-13.00525, 3.86904,-13.10043, 4.09882
-13.10043, 4.09882,-13.16480, 4.33906
-13.16480, 4.33906,-13.19726, 4.58564
